name,label_path,duration,split
FEMALE/MIC/F01/MIC_F01_SI477.WAV,FEMALE/REF/F01/ref_F01_si477.f0,8.41,test
FEMALE/MIC/F01/MIC_F01_SI478.WAV,FEMALE/REF/F01/ref_F01_si478.f0,6.62,train
FEMALE/MIC/F01/MIC_F01_SI479.WAV,FEMALE/REF/F01/ref_F01_si479.f0,8.19,train
FEMALE/MIC/F01/MIC_F01_SI480.WAV,FEMALE/REF/F01/ref_F01_si480.f0,5.35,test
FEMALE/MIC/F01/MIC_F01_SI481.WAV,FEMALE/REF/F01/ref_F01_si481.f0,9.18,train
FEMALE/MIC/F01/MIC_F01_SI482.WAV,FEMALE/REF/F01/ref_F01_si482.f0,8.41,train
FEMALE/MIC/F01/MIC_F01_SI483.WAV,FEMALE/REF/F01/ref_F01_si483.f0,9.18,train
FEMALE/MIC/F01/MIC_F01_SI484.WAV,FEMALE/REF/F01/ref_F01_si484.f0,6.62,test
FEMALE/MIC/F01/MIC_F01_SI485.WAV,FEMALE/REF/F01/ref_F01_si485.f0,5.86,train
FEMALE/MIC/F01/MIC_F01_SI486.WAV,FEMALE/REF/F01/ref_F01_si486.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SI487.WAV,FEMALE/REF/F01/ref_F01_si487.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SI488.WAV,FEMALE/REF/F01/ref_F01_si488.f0,9.43,train
FEMALE/MIC/F01/MIC_F01_SI489.WAV,FEMALE/REF/F01/ref_F01_si489.f0,7.4,train
FEMALE/MIC/F01/MIC_F01_SI490.WAV,FEMALE/REF/F01/ref_F01_si490.f0,8.65,train
FEMALE/MIC/F01/MIC_F01_SI491.WAV,FEMALE/REF/F01/ref_F01_si491.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI492.WAV,FEMALE/REF/F01/ref_F01_si492.f0,5.35,train
FEMALE/MIC/F01/MIC_F01_SI493.WAV,FEMALE/REF/F01/ref_F01_si493.f0,7.68,train
FEMALE/MIC/F01/MIC_F01_SI494.WAV,FEMALE/REF/F01/ref_F01_si494.f0,6.87,test
FEMALE/MIC/F01/MIC_F01_SI495.WAV,FEMALE/REF/F01/ref_F01_si495.f0,6.1,train
FEMALE/MIC/F01/MIC_F01_SI496.WAV,FEMALE/REF/F01/ref_F01_si496.f0,7.39,test
FEMALE/MIC/F01/MIC_F01_SI497.WAV,FEMALE/REF/F01/ref_F01_si497.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI498.WAV,FEMALE/REF/F01/ref_F01_si498.f0,8.41,train
FEMALE/MIC/F01/MIC_F01_SI499.WAV,FEMALE/REF/F01/ref_F01_si499.f0,6.62,train
FEMALE/MIC/F01/MIC_F01_SI500.WAV,FEMALE/REF/F01/ref_F01_si500.f0,7.64,train
FEMALE/MIC/F01/MIC_F01_SI501.WAV,FEMALE/REF/F01/ref_F01_si501.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI502.WAV,FEMALE/REF/F01/ref_F01_si502.f0,6.61,test
FEMALE/MIC/F01/MIC_F01_SI503.WAV,FEMALE/REF/F01/ref_F01_si503.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SI504.WAV,FEMALE/REF/F01/ref_F01_si504.f0,7.38,train
FEMALE/MIC/F01/MIC_F01_SI505.WAV,FEMALE/REF/F01/ref_F01_si505.f0,7.39,train
FEMALE/MIC/F01/MIC_F01_SI506.WAV,FEMALE/REF/F01/ref_F01_si506.f0,5.85,train
FEMALE/MIC/F01/MIC_F01_SI507.WAV,FEMALE/REF/F01/ref_F01_si507.f0,9.18,train
FEMALE/MIC/F01/MIC_F01_SI508.WAV,FEMALE/REF/F01/ref_F01_si508.f0,6.62,train
FEMALE/MIC/F01/MIC_F01_SI509.WAV,FEMALE/REF/F01/ref_F01_si509.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI510.WAV,FEMALE/REF/F01/ref_F01_si510.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SI511.WAV,FEMALE/REF/F01/ref_F01_si511.f0,8.65,train
FEMALE/MIC/F01/MIC_F01_SI512.WAV,FEMALE/REF/F01/ref_F01_si512.f0,6.62,test
FEMALE/MIC/F01/MIC_F01_SI513.WAV,FEMALE/REF/F01/ref_F01_si513.f0,7.39,train
FEMALE/MIC/F01/MIC_F01_SI514.WAV,FEMALE/REF/F01/ref_F01_si514.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SI515.WAV,FEMALE/REF/F01/ref_F01_si515.f0,7.38,train
FEMALE/MIC/F01/MIC_F01_SI516.WAV,FEMALE/REF/F01/ref_F01_si516.f0,8.41,train
FEMALE/MIC/F01/MIC_F01_SI517.WAV,FEMALE/REF/F01/ref_F01_si517.f0,9.67,train
FEMALE/MIC/F01/MIC_F01_SI518.WAV,FEMALE/REF/F01/ref_F01_si518.f0,7.39,train
FEMALE/MIC/F01/MIC_F01_SI519.WAV,FEMALE/REF/F01/ref_F01_si519.f0,8.66,test
FEMALE/MIC/F01/MIC_F01_SI520.WAV,FEMALE/REF/F01/ref_F01_si520.f0,7.12,test
FEMALE/MIC/F01/MIC_F01_SI521.WAV,FEMALE/REF/F01/ref_F01_si521.f0,8.66,test
FEMALE/MIC/F01/MIC_F01_SI522.WAV,FEMALE/REF/F01/ref_F01_si522.f0,9.43,train
FEMALE/MIC/F01/MIC_F01_SI523.WAV,FEMALE/REF/F01/ref_F01_si523.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI524.WAV,FEMALE/REF/F01/ref_F01_si524.f0,8.91,test
FEMALE/MIC/F01/MIC_F01_SI525.WAV,FEMALE/REF/F01/ref_F01_si525.f0,9.42,train
FEMALE/MIC/F01/MIC_F01_SI526.WAV,FEMALE/REF/F01/ref_F01_si526.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI527.WAV,FEMALE/REF/F01/ref_F01_si527.f0,6.88,train
FEMALE/MIC/F01/MIC_F01_SI528.WAV,FEMALE/REF/F01/ref_F01_si528.f0,9.93,train
FEMALE/MIC/F01/MIC_F01_SI529.WAV,FEMALE/REF/F01/ref_F01_si529.f0,8.85,train
FEMALE/MIC/F01/MIC_F01_SI530.WAV,FEMALE/REF/F01/ref_F01_si530.f0,8.91,test
FEMALE/MIC/F01/MIC_F01_SI531.WAV,FEMALE/REF/F01/ref_F01_si531.f0,10.95,test
FEMALE/MIC/F01/MIC_F01_SI532.WAV,FEMALE/REF/F01/ref_F01_si532.f0,10.26,train
FEMALE/MIC/F01/MIC_F01_SI533.WAV,FEMALE/REF/F01/ref_F01_si533.f0,7.14,train
FEMALE/MIC/F01/MIC_F01_SI534.WAV,FEMALE/REF/F01/ref_F01_si534.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SI535.WAV,FEMALE/REF/F01/ref_F01_si535.f0,6.88,test
FEMALE/MIC/F01/MIC_F01_SI536.WAV,FEMALE/REF/F01/ref_F01_si536.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI537.WAV,FEMALE/REF/F01/ref_F01_si537.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI538.WAV,FEMALE/REF/F01/ref_F01_si538.f0,7.64,train
FEMALE/MIC/F01/MIC_F01_SI539.WAV,FEMALE/REF/F01/ref_F01_si539.f0,6.88,train
FEMALE/MIC/F01/MIC_F01_SI540.WAV,FEMALE/REF/F01/ref_F01_si540.f0,8.94,train
FEMALE/MIC/F01/MIC_F01_SI541.WAV,FEMALE/REF/F01/ref_F01_si541.f0,7.38,test
FEMALE/MIC/F01/MIC_F01_SI542.WAV,FEMALE/REF/F01/ref_F01_si542.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SI543.WAV,FEMALE/REF/F01/ref_F01_si543.f0,9.67,train
FEMALE/MIC/F01/MIC_F01_SI544.WAV,FEMALE/REF/F01/ref_F01_si544.f0,8.16,test
FEMALE/MIC/F01/MIC_F01_SI545.WAV,FEMALE/REF/F01/ref_F01_si545.f0,6.1,train
FEMALE/MIC/F01/MIC_F01_SI546.WAV,FEMALE/REF/F01/ref_F01_si546.f0,8.4,test
FEMALE/MIC/F01/MIC_F01_SI547.WAV,FEMALE/REF/F01/ref_F01_si547.f0,8.41,test
FEMALE/MIC/F01/MIC_F01_SI548.WAV,FEMALE/REF/F01/ref_F01_si548.f0,6.12,train
FEMALE/MIC/F01/MIC_F01_SI549.WAV,FEMALE/REF/F01/ref_F01_si549.f0,9.42,train
FEMALE/MIC/F01/MIC_F01_SI550.WAV,FEMALE/REF/F01/ref_F01_si550.f0,8.91,test
FEMALE/MIC/F01/MIC_F01_SI551.WAV,FEMALE/REF/F01/ref_F01_si551.f0,7.38,test
FEMALE/MIC/F01/MIC_F01_SI552.WAV,FEMALE/REF/F01/ref_F01_si552.f0,5.85,train
FEMALE/MIC/F01/MIC_F01_SI553.WAV,FEMALE/REF/F01/ref_F01_si553.f0,9.16,train
FEMALE/MIC/F01/MIC_F01_SI554.WAV,FEMALE/REF/F01/ref_F01_si554.f0,9.93,train
FEMALE/MIC/F01/MIC_F01_SI555.WAV,FEMALE/REF/F01/ref_F01_si555.f0,6.6,train
FEMALE/MIC/F01/MIC_F01_SI556.WAV,FEMALE/REF/F01/ref_F01_si556.f0,9.42,train
FEMALE/MIC/F01/MIC_F01_SI557.WAV,FEMALE/REF/F01/ref_F01_si557.f0,5.35,train
FEMALE/MIC/F01/MIC_F01_SI558.WAV,FEMALE/REF/F01/ref_F01_si558.f0,8.4,train
FEMALE/MIC/F01/MIC_F01_SI559.WAV,FEMALE/REF/F01/ref_F01_si559.f0,6.1,train
FEMALE/MIC/F01/MIC_F01_SI560.WAV,FEMALE/REF/F01/ref_F01_si560.f0,9.16,test
FEMALE/MIC/F01/MIC_F01_SI561.WAV,FEMALE/REF/F01/ref_F01_si561.f0,8.42,train
FEMALE/MIC/F01/MIC_F01_SI562.WAV,FEMALE/REF/F01/ref_F01_si562.f0,9.68,test
FEMALE/MIC/F01/MIC_F01_SI563.WAV,FEMALE/REF/F01/ref_F01_si563.f0,8.16,train
FEMALE/MIC/F01/MIC_F01_SI564.WAV,FEMALE/REF/F01/ref_F01_si564.f0,8.43,test
FEMALE/MIC/F01/MIC_F01_SI565.WAV,FEMALE/REF/F01/ref_F01_si565.f0,8.14,train
FEMALE/MIC/F01/MIC_F01_SI566.WAV,FEMALE/REF/F01/ref_F01_si566.f0,7.39,train
FEMALE/MIC/F01/MIC_F01_SI567.WAV,FEMALE/REF/F01/ref_F01_si567.f0,9.16,train
FEMALE/MIC/F01/MIC_F01_SI568.WAV,FEMALE/REF/F01/ref_F01_si568.f0,9.16,train
FEMALE/MIC/F01/MIC_F01_SI569.WAV,FEMALE/REF/F01/ref_F01_si569.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SI570.WAV,FEMALE/REF/F01/ref_F01_si570.f0,8.67,train
FEMALE/MIC/F01/MIC_F01_SI571.WAV,FEMALE/REF/F01/ref_F01_si571.f0,9.67,test
FEMALE/MIC/F01/MIC_F01_SI572.WAV,FEMALE/REF/F01/ref_F01_si572.f0,9.67,train
FEMALE/MIC/F01/MIC_F01_SI573.WAV,FEMALE/REF/F01/ref_F01_si573.f0,6.87,test
FEMALE/MIC/F01/MIC_F01_SI574.WAV,FEMALE/REF/F01/ref_F01_si574.f0,7.38,train
FEMALE/MIC/F01/MIC_F01_SI575.WAV,FEMALE/REF/F01/ref_F01_si575.f0,8.14,train
FEMALE/MIC/F01/MIC_F01_SI576.WAV,FEMALE/REF/F01/ref_F01_si576.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI577.WAV,FEMALE/REF/F01/ref_F01_si577.f0,7.12,train
FEMALE/MIC/F01/MIC_F01_SI578.WAV,FEMALE/REF/F01/ref_F01_si578.f0,7.78,train
FEMALE/MIC/F01/MIC_F01_SI579.WAV,FEMALE/REF/F01/ref_F01_si579.f0,7.99,train
FEMALE/MIC/F01/MIC_F01_SI580.WAV,FEMALE/REF/F01/ref_F01_si580.f0,8.16,train
FEMALE/MIC/F01/MIC_F01_SI581.WAV,FEMALE/REF/F01/ref_F01_si581.f0,8.26,train
FEMALE/MIC/F01/MIC_F01_SI582.WAV,FEMALE/REF/F01/ref_F01_si582.f0,10.428,train
FEMALE/MIC/F01/MIC_F01_SI583.WAV,FEMALE/REF/F01/ref_F01_si583.f0,7.56,test
FEMALE/MIC/F01/MIC_F01_SI584.WAV,FEMALE/REF/F01/ref_F01_si584.f0,8.436,train
FEMALE/MIC/F01/MIC_F01_SI585.WAV,FEMALE/REF/F01/ref_F01_si585.f0,7.72,test
FEMALE/MIC/F01/MIC_F01_SI586.WAV,FEMALE/REF/F01/ref_F01_si586.f0,7.04,test
FEMALE/MIC/F01/MIC_F01_SI587.WAV,FEMALE/REF/F01/ref_F01_si587.f0,8.3,train
FEMALE/MIC/F01/MIC_F01_SI588.WAV,FEMALE/REF/F01/ref_F01_si588.f0,6.72,train
FEMALE/MIC/F01/MIC_F01_SI589.WAV,FEMALE/REF/F01/ref_F01_si589.f0,8.94,train
FEMALE/MIC/F01/MIC_F01_SI590.WAV,FEMALE/REF/F01/ref_F01_si590.f0,9.27,test
FEMALE/MIC/F01/MIC_F01_SI591.WAV,FEMALE/REF/F01/ref_F01_si591.f0,9.16,train
FEMALE/MIC/F01/MIC_F01_SI592.WAV,FEMALE/REF/F01/ref_F01_si592.f0,6.12,train
FEMALE/MIC/F01/MIC_F01_SI593.WAV,FEMALE/REF/F01/ref_F01_si593.f0,7.64,train
FEMALE/MIC/F01/MIC_F01_SI594.WAV,FEMALE/REF/F01/ref_F01_si594.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SI595.WAV,FEMALE/REF/F01/ref_F01_si595.f0,7.14,test
FEMALE/MIC/F01/MIC_F01_SI596.WAV,FEMALE/REF/F01/ref_F01_si596.f0,7.39,train
FEMALE/MIC/F01/MIC_F01_SI597.WAV,FEMALE/REF/F01/ref_F01_si597.f0,7.65,train
FEMALE/MIC/F01/MIC_F01_SI598.WAV,FEMALE/REF/F01/ref_F01_si598.f0,9.44,train
FEMALE/MIC/F01/MIC_F01_SI599.WAV,FEMALE/REF/F01/ref_F01_si599.f0,7.65,train
FEMALE/MIC/F01/MIC_F01_SI600.WAV,FEMALE/REF/F01/ref_F01_si600.f0,9.19,test
FEMALE/MIC/F01/MIC_F01_SI601.WAV,FEMALE/REF/F01/ref_F01_si601.f0,7.39,test
FEMALE/MIC/F01/MIC_F01_SI602.WAV,FEMALE/REF/F01/ref_F01_si602.f0,9.16,test
FEMALE/MIC/F01/MIC_F01_SI603.WAV,FEMALE/REF/F01/ref_F01_si603.f0,6.64,test
FEMALE/MIC/F01/MIC_F01_SI604.WAV,FEMALE/REF/F01/ref_F01_si604.f0,9.2,train
FEMALE/MIC/F01/MIC_F01_SI605.WAV,FEMALE/REF/F01/ref_F01_si605.f0,8.76,train
FEMALE/MIC/F01/MIC_F01_SI606.WAV,FEMALE/REF/F01/ref_F01_si606.f0,7.89,train
FEMALE/MIC/F01/MIC_F01_SI607.WAV,FEMALE/REF/F01/ref_F01_si607.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SI608.WAV,FEMALE/REF/F01/ref_F01_si608.f0,7.14,test
FEMALE/MIC/F01/MIC_F01_SI609.WAV,FEMALE/REF/F01/ref_F01_si609.f0,8.67,train
FEMALE/MIC/F01/MIC_F01_SI610.WAV,FEMALE/REF/F01/ref_F01_si610.f0,7.39,train
FEMALE/MIC/F01/MIC_F01_SI611.WAV,FEMALE/REF/F01/ref_F01_si611.f0,7.14,train
FEMALE/MIC/F01/MIC_F01_SI612.WAV,FEMALE/REF/F01/ref_F01_si612.f0,8.16,train
FEMALE/MIC/F01/MIC_F01_SI613.WAV,FEMALE/REF/F01/ref_F01_si613.f0,8.17,train
FEMALE/MIC/F01/MIC_F01_SI614.WAV,FEMALE/REF/F01/ref_F01_si614.f0,10.46,train
FEMALE/MIC/F01/MIC_F01_SI615.WAV,FEMALE/REF/F01/ref_F01_si615.f0,8.91,train
FEMALE/MIC/F01/MIC_F01_SI616.WAV,FEMALE/REF/F01/ref_F01_si616.f0,8.98,train
FEMALE/MIC/F01/MIC_F01_SI617.WAV,FEMALE/REF/F01/ref_F01_si617.f0,8.67,test
FEMALE/MIC/F01/MIC_F01_SI618.WAV,FEMALE/REF/F01/ref_F01_si618.f0,7.9,train
FEMALE/MIC/F01/MIC_F01_SI619.WAV,FEMALE/REF/F01/ref_F01_si619.f0,7.12,test
FEMALE/MIC/F01/MIC_F01_SI620.WAV,FEMALE/REF/F01/ref_F01_si620.f0,9.44,train
FEMALE/MIC/F01/MIC_F01_SI621.WAV,FEMALE/REF/F01/ref_F01_si621.f0,7.38,train
FEMALE/MIC/F01/MIC_F01_SI622.WAV,FEMALE/REF/F01/ref_F01_si622.f0,7.23,train
FEMALE/MIC/F01/MIC_F01_SI623.WAV,FEMALE/REF/F01/ref_F01_si623.f0,8.91,train
FEMALE/MIC/F01/MIC_F01_SI624.WAV,FEMALE/REF/F01/ref_F01_si624.f0,8.76,train
FEMALE/MIC/F01/MIC_F01_SI625.WAV,FEMALE/REF/F01/ref_F01_si625.f0,7.39,train
FEMALE/MIC/F01/MIC_F01_SI626.WAV,FEMALE/REF/F01/ref_F01_si626.f0,7.41,test
FEMALE/MIC/F01/MIC_F01_SI627.WAV,FEMALE/REF/F01/ref_F01_si627.f0,6.88,train
FEMALE/MIC/F01/MIC_F01_SI628.WAV,FEMALE/REF/F01/ref_F01_si628.f0,7.42,test
FEMALE/MIC/F01/MIC_F01_SI629.WAV,FEMALE/REF/F01/ref_F01_si629.f0,8.66,train
FEMALE/MIC/F01/MIC_F01_SI630.WAV,FEMALE/REF/F01/ref_F01_si630.f0,8.73,test
FEMALE/MIC/F01/MIC_F01_SI631.WAV,FEMALE/REF/F01/ref_F01_si631.f0,11.2,test
FEMALE/MIC/F01/MIC_F01_SI632.WAV,FEMALE/REF/F01/ref_F01_si632.f0,9.19,train
FEMALE/MIC/F01/MIC_F01_SI633.WAV,FEMALE/REF/F01/ref_F01_si633.f0,10.04,train
FEMALE/MIC/F01/MIC_F01_SI634.WAV,FEMALE/REF/F01/ref_F01_si634.f0,11.72,train
FEMALE/MIC/F01/MIC_F01_SI635.WAV,FEMALE/REF/F01/ref_F01_si635.f0,10.7,test
FEMALE/MIC/F01/MIC_F01_SI636.WAV,FEMALE/REF/F01/ref_F01_si636.f0,10.53,train
FEMALE/MIC/F01/MIC_F01_SI637.WAV,FEMALE/REF/F01/ref_F01_si637.f0,10.2,train
FEMALE/MIC/F01/MIC_F01_SI638.WAV,FEMALE/REF/F01/ref_F01_si638.f0,7.65,train
FEMALE/MIC/F01/MIC_F01_SI639.WAV,FEMALE/REF/F01/ref_F01_si639.f0,7.65,test
FEMALE/MIC/F01/MIC_F01_SI640.WAV,FEMALE/REF/F01/ref_F01_si640.f0,9.68,train
FEMALE/MIC/F01/MIC_F01_SI641.WAV,FEMALE/REF/F01/ref_F01_si641.f0,9.72,train
FEMALE/MIC/F01/MIC_F01_SX10.WAV,FEMALE/REF/F01/ref_F01_sx10.f0,6.87,test
FEMALE/MIC/F01/MIC_F01_SX11.WAV,FEMALE/REF/F01/ref_F01_sx11.f0,5.85,test
FEMALE/MIC/F01/MIC_F01_SX12.WAV,FEMALE/REF/F01/ref_F01_sx12.f0,5.85,train
FEMALE/MIC/F01/MIC_F01_SX13.WAV,FEMALE/REF/F01/ref_F01_sx13.f0,5.86,train
FEMALE/MIC/F01/MIC_F01_SX14.WAV,FEMALE/REF/F01/ref_F01_sx14.f0,7.38,train
FEMALE/MIC/F01/MIC_F01_SX15.WAV,FEMALE/REF/F01/ref_F01_sx15.f0,6.62,test
FEMALE/MIC/F01/MIC_F01_SX16.WAV,FEMALE/REF/F01/ref_F01_sx16.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SX17.WAV,FEMALE/REF/F01/ref_F01_sx17.f0,5.68,test
FEMALE/MIC/F01/MIC_F01_SX18.WAV,FEMALE/REF/F01/ref_F01_sx18.f0,6.98,test
FEMALE/MIC/F01/MIC_F01_SX19.WAV,FEMALE/REF/F01/ref_F01_sx19.f0,6.62,train
FEMALE/MIC/F01/MIC_F01_SX20.WAV,FEMALE/REF/F01/ref_F01_sx20.f0,7.39,train
FEMALE/MIC/F01/MIC_F01_SX21.WAV,FEMALE/REF/F01/ref_F01_sx21.f0,6.1,train
FEMALE/MIC/F01/MIC_F01_SX22.WAV,FEMALE/REF/F01/ref_F01_sx22.f0,6.87,test
FEMALE/MIC/F01/MIC_F01_SX23.WAV,FEMALE/REF/F01/ref_F01_sx23.f0,6.62,train
FEMALE/MIC/F01/MIC_F01_SX24.WAV,FEMALE/REF/F01/ref_F01_sx24.f0,6.62,test
FEMALE/MIC/F01/MIC_F01_SX25.WAV,FEMALE/REF/F01/ref_F01_sx25.f0,6.63,train
FEMALE/MIC/F01/MIC_F01_SX26.WAV,FEMALE/REF/F01/ref_F01_sx26.f0,6.63,train
FEMALE/MIC/F01/MIC_F01_SX27.WAV,FEMALE/REF/F01/ref_F01_sx27.f0,6.1,train
FEMALE/MIC/F01/MIC_F01_SX28.WAV,FEMALE/REF/F01/ref_F01_sx28.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SX29.WAV,FEMALE/REF/F01/ref_F01_sx29.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SX3.WAV,FEMALE/REF/F01/ref_F01_sx3.f0,6.16,test
FEMALE/MIC/F01/MIC_F01_SX30.WAV,FEMALE/REF/F01/ref_F01_sx30.f0,6.61,train
FEMALE/MIC/F01/MIC_F01_SX31.WAV,FEMALE/REF/F01/ref_F01_sx31.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SX32.WAV,FEMALE/REF/F01/ref_F01_sx32.f0,6.62,test
FEMALE/MIC/F01/MIC_F01_SX33.WAV,FEMALE/REF/F01/ref_F01_sx33.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SX34.WAV,FEMALE/REF/F01/ref_F01_sx34.f0,6.88,train
FEMALE/MIC/F01/MIC_F01_SX35.WAV,FEMALE/REF/F01/ref_F01_sx35.f0,6.37,train
FEMALE/MIC/F01/MIC_F01_SX36.WAV,FEMALE/REF/F01/ref_F01_sx36.f0,7.12,train
FEMALE/MIC/F01/MIC_F01_SX37.WAV,FEMALE/REF/F01/ref_F01_sx37.f0,6.88,train
FEMALE/MIC/F01/MIC_F01_SX38.WAV,FEMALE/REF/F01/ref_F01_sx38.f0,7.89,test
FEMALE/MIC/F01/MIC_F01_SX39.WAV,FEMALE/REF/F01/ref_F01_sx39.f0,6.62,train
FEMALE/MIC/F01/MIC_F01_SX4.WAV,FEMALE/REF/F01/ref_F01_sx4.f0,8.064,train
FEMALE/MIC/F01/MIC_F01_SX40.WAV,FEMALE/REF/F01/ref_F01_sx40.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SX41.WAV,FEMALE/REF/F01/ref_F01_sx41.f0,8.14,train
FEMALE/MIC/F01/MIC_F01_SX42.WAV,FEMALE/REF/F01/ref_F01_sx42.f0,7.06,train
FEMALE/MIC/F01/MIC_F01_SX43.WAV,FEMALE/REF/F01/ref_F01_sx43.f0,6.62,train
FEMALE/MIC/F01/MIC_F01_SX44.WAV,FEMALE/REF/F01/ref_F01_sx44.f0,6.87,test
FEMALE/MIC/F01/MIC_F01_SX45.WAV,FEMALE/REF/F01/ref_F01_sx45.f0,7.44,train
FEMALE/MIC/F01/MIC_F01_SX46.WAV,FEMALE/REF/F01/ref_F01_sx46.f0,6.87,train
FEMALE/MIC/F01/MIC_F01_SX47.WAV,FEMALE/REF/F01/ref_F01_sx47.f0,6.87,test
FEMALE/MIC/F01/MIC_F01_SX5.WAV,FEMALE/REF/F01/ref_F01_sx5.f0,6.18,train
FEMALE/MIC/F01/MIC_F01_SX6.WAV,FEMALE/REF/F01/ref_F01_sx6.f0,6.91,train
FEMALE/MIC/F01/MIC_F01_SX7.WAV,FEMALE/REF/F01/ref_F01_sx7.f0,7.03,test
FEMALE/MIC/F01/MIC_F01_SX8.WAV,FEMALE/REF/F01/ref_F01_sx8.f0,7.05,train
FEMALE/MIC/F01/MIC_F01_SX9.WAV,FEMALE/REF/F01/ref_F01_sx9.f0,6.312,train
FEMALE/MIC/F02/MIC_F02_SA1.WAV,FEMALE/REF/F02/ref_F02_sa1.f0,7.89,train
FEMALE/MIC/F02/MIC_F02_SA2.WAV,FEMALE/REF/F02/ref_F02_sa2.f0,6.88,train
FEMALE/MIC/F02/MIC_F02_SI642.WAV,FEMALE/REF/F02/ref_F02_si642.f0,7.12,test
FEMALE/MIC/F02/MIC_F02_SI643.WAV,FEMALE/REF/F02/ref_F02_si643.f0,7.47,test
